rollout,truth_body_min_clearance_m,truth_padded_min_clearance_m,predicted_padded_min_clearance_m,first_predicted_conflict_s,first_predicted_margin_breach_s,truth_dynamic_safe,predicted_dynamic_safe,costcritic_collision,prediction_score_captured,prediction_score_recomputed,total_score,weighted_score,mppi_probability,critic_FollowPath.ConstraintCritic,critic_FollowPath.CostCritic,critic_FollowPath.GoalCritic,critic_FollowPath.GoalAngleCritic,critic_FollowPath.PathAlignCritic,critic_FollowPath.PathFollowCritic,critic_FollowPath.PathAngleCritic,critic_FollowPath.PredictionV1Critic
113,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666653394699,1666.6666666666667,1669.3714599609375,1669.5389404296875,0.003873288631439209,0.05139005184173584,0.5404999852180481,1.5246677994728088,0.0,0.5882487297058105,0.0,0.0,1666.666653394699
114,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665964126587,1666.6666666666667,1669.520751953125,1669.442138671875,0.005348287522792816,0.09844356030225754,0.1834999993443489,1.8371446132659912,0.0,0.7350673675537109,0.0,0.0,1666.6665964126587
115,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665756702423,1666.6666666666667,1669.0845947265625,1669.1312255859375,0.015076743438839912,0.0,0.0,1.8004841804504395,0.0,0.617534875869751,0.0,0.0,1666.6665756702423
116,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6665954589844,1666.6666666666667,2171.52099609375,2171.595947265625,0.0,0.11847978085279465,499.99998945742846,1.7186279296875,0.0,3.017303466796875,0.0,0.0,1666.6665954589844
117,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6665344238281,1666.6666666666667,2169.25146484375,2169.209716796875,0.0,0.02395775355398655,499.99999854527414,1.4586181640625,0.0,1.10235595703125,0.0,0.0,1666.6665344238281
118,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666052341461,1666.6666666666667,1669.8812255859375,1669.803466796875,0.0016037578461691737,0.08527608215808868,0.5910000056028366,1.9228259325027466,0.0,0.61551833152771,0.0,0.0,1666.6666052341461
119,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666564941406,1666.6666666666667,2169.763671875,2169.53955078125,0.0,0.05007543787360191,500.0000039078295,2.13970947265625,0.0,0.9072265625,0.0,0.0,1666.6666564941406
120,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6667175292969,1666.6666666666667,2169.92529296875,2169.9296875,0.0,0.0,500.0,1.906219482421875,0.0,1.35235595703125,0.0,0.0,1666.6667175292969
121,0.007203366539969558,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666769981384,1666.6666666666667,1669.0252685546875,1669.1876220703125,0.012492957524955273,0.12409491837024689,0.0,1.5957365483045578,0.0,0.6387600898742676,0.0,0.0,1666.6666769981384
122,0.022522349939627942,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666588783264,1666.6666666666667,1670.8450927734375,1670.8868408203125,4.3330561311449856e-05,0.017135143280029297,0.0,1.965360164642334,0.0,2.1959385871887207,0.0,0.0,1666.6666588783264
123,0.07446727108247632,0.044267660667606706,0.0,0.10000000149011612,,True,False,False,1666.6665840148926,1666.6666666666667,1671.27490234375,1671.44189453125,6.811956609453773e-06,0.031090928241610527,0.0,2.0562012661248446,0.0,2.521026134490967,0.0,0.0,1666.6665840148926
124,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666460037231,1666.6666666666667,1669.7574462890625,1669.7467041015625,0.0019378099823370576,0.037577152252197266,0.3479999899864197,1.8867116570472717,0.0,0.8185114860534668,0.0,0.0,1666.6666460037231
125,0.013163416127365046,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665709018707,1666.6666666666667,1669.4296875,1669.46044921875,0.005031616427004337,0.0,0.2644999921321869,1.961944967508316,0.0,0.5366716384887695,0.0,0.0,1666.6665709018707
126,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.666748046875,1666.6666666666667,2169.7021484375,2169.9951171875,0.0,0.07635755836963654,499.9999974220991,1.7919921875,0.0,1.16705322265625,0.0,0.0,1666.666748046875
127,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666870117188,1666.6666666666667,2169.90283203125,2169.802734375,0.0,0.054489877074956894,499.99998399987817,2.00970458984375,0.0,1.171966552734375,0.0,0.0,1666.6666870117188
128,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665816307068,1666.6666666666667,1670.304931640625,1670.2344970703125,0.00038120493991300464,0.09656250476837158,1.1744999885559082,1.675240397453308,0.0,0.692047119140625,0.0,0.0,1666.6665816307068
129,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666188240051,1666.6666666666667,1670.691162109375,1670.622314453125,0.000104649065178819,0.01046741008758545,1.1054999828338623,2.1935023069381714,0.0,0.7150735855102539,0.0,0.0,1666.6666188240051
130,0.0012355541385874749,0.0,0.0,0.10000000149011612,,False,False,False,1666.666573524475,1666.6666666666667,1670.363525390625,1670.3702392578125,0.00024246636894531548,0.004292154219001532,1.3534999848343432,1.7011828422546387,0.0,0.637976884841919,0.0,0.0,1666.666573524475
131,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666769981384,1666.6666666666667,1669.4853515625,1669.071533203125,0.01839590258896351,0.0,0.43050000071525574,1.9085016548633575,0.0,0.479672908782959,0.0,0.0,1666.6666769981384
132,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6667175292969,1666.6666666666667,2169.025390625,2169.286376953125,0.0,0.13794080913066864,499.99999864399433,1.485870361328125,0.0,0.73486328125,0.0,0.0,1666.6667175292969
133,0.04702976672643345,0.011184004765377967,0.0,0.10000000149011612,,False,False,False,1666.6666855812073,1666.6666666666667,1669.4560546875,1669.5521240234375,0.003706761635839939,0.0,0.0,1.8598672151565552,0.0,0.9295018911361694,0.0,0.0,1666.6666855812073
134,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666870117188,1666.6666666666667,2170.104736328125,2169.841064453125,0.0,0.0,500.0,2.169036865234375,0.0,1.269012451171875,0.0,0.0,1666.6666870117188
135,0.0037357565724951414,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666865348816,1666.6666666666667,1669.321533203125,1669.347900390625,0.007322150282561779,0.05193302780389786,0.3765000030398369,1.7157718241214752,0.0,0.5106418132781982,0.0,0.0,1666.6666865348816
136,0.06454136532812349,0.02220014426302619,0.0,0.10000000149011612,,True,False,False,1666.6666569709778,1666.6666666666667,1669.64794921875,1669.5977783203125,0.0031834885012358427,0.07145009189844131,0.0,1.8132590278983116,0.0,1.0965831279754639,0.0,0.0,1666.6666569709778
137,0.011031252261534341,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666424274445,1666.6666666666667,1670.1251220703125,1669.988037109375,0.0008668538648635149,0.0,0.9599999785423279,1.7510636448860168,0.0,0.7474160194396973,0.0,0.0,1666.6666424274445
138,0.001869430321472798,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665811538696,1666.6666666666667,1669.5855712890625,1669.4195556640625,0.00576642993837595,0.011507106013596058,0.0,2.132176327519119,0.0,0.7753067016601562,0.0,0.0,1666.6665811538696
139,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.66659283638,1666.6666666666667,1670.0015869140625,1670.2088623046875,0.00041521081584505737,0.0542294979095459,1.153999924659729,1.4801019430160522,0.0,0.646662712097168,0.0,0.0,1666.66659283638
140,0.041809352334191974,0.010378921967993402,0.0,0.10000000149011612,,False,False,False,1666.666655778885,1666.6666666666667,1669.673095703125,1670.1097412109375,0.0005777782644145191,0.2880622446537018,0.0,1.7621265351772308,0.0,0.9562511444091797,0.0,0.0,1666.666655778885
141,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666836738586,1666.6666666666667,1669.7767333984375,1670.1195068359375,0.0005592731176875532,0.009501004591584206,0.0,1.9693926330655813,0.0,1.131156086921692,0.0,0.0,1666.6666836738586
142,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666612625122,1666.6666666666667,1670.89501953125,1670.9593505859375,3.402715810807422e-05,0.020349979400634766,0.0885000005364418,1.7306680902838707,0.0,2.3888888359069824,0.0,0.0,1666.666612625122
143,0.028212286979791834,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666450500488,1666.6666666666667,1670.9688720703125,1670.7293701171875,7.324137550313026e-05,0.005687523167580366,0.0,2.6293925759382546,0.0,1.667146921157837,0.0,0.0,1666.6666450500488
144,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666584014893,1666.6666666666667,1669.08740234375,1669.505615234375,0.004328356124460697,0.08104224503040314,0.08349999785423279,1.5901681929826736,0.0,0.6660335063934326,0.0,0.0,1666.6666584014893
145,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666059494019,1666.6666666666667,1669.64111328125,1669.8370361328125,0.0014339766930788755,0.0,0.887499988079071,1.5548706650733948,0.0,0.5321366786956787,0.0,0.0,1666.6666059494019
146,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666712760925,1666.6666666666667,1671.5880126953125,1671.6129150390625,3.852071586152306e-06,0.008431077003479004,1.1230000257492065,1.558729648590088,0.0,2.2311806678771973,0.0,0.0,1666.6666712760925
147,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665906906128,1666.6666666666667,1669.2296142578125,1669.414794921875,0.0058586676605045795,0.051267266273498535,0.2644999921321869,1.7703037559986115,0.0,0.47695255279541016,0.0,0.0,1666.6665906906128
148,0.01529760775751221,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665697097778,1666.6666666666667,1671.0135498046875,1671.223388671875,1.411209177604178e-05,0.195892795920372,0.0,1.6677932888269424,0.0,2.4832940101623535,0.0,0.0,1666.6665697097778
149,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666758060455,1666.6666666666667,1670.636962890625,1670.6617431640625,9.176063031191006e-05,0.055484890937805176,0.0,2.391483187675476,0.0,1.5233190059661865,0.0,0.0,1666.6666758060455
150,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6667175292969,1666.6666666666667,2169.11767578125,2169.36376953125,0.0,0.05463671684265137,499.9999897480011,1.61480712890625,0.0,0.781524658203125,0.0,0.0,1666.6667175292969
151,0.06684076892980674,0.03684076596965792,0.0,0.10000000149011612,,True,False,False,1666.6666555404663,1666.6666666666667,1670.592041015625,1670.6781005859375,8.689138485351577e-05,0.03484621271491051,0.0,2.2271657921373844,0.0,1.6633734703063965,0.0,0.0,1666.6666555404663
152,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665997505188,1666.6666666666667,1669.7408447265625,1669.7548828125,0.00188569410238415,0.0,0.6019999980926514,2.073146343231201,0.0,0.39909863471984863,0.0,0.0,1666.6665997505188
153,0.011562969667474832,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666376590729,1666.6666666666667,1669.9058837890625,1670.02685546875,0.0007616414222866297,0.0448366180062294,0.0,2.0770145878195763,0.0,1.1173949241638184,0.0,0.0,1666.6666376590729
154,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666066646576,1666.6666666666667,1669.8076171875,1669.547607421875,0.0037629904691129923,0.0,0.171999990940094,2.471658170223236,0.0,0.49735236167907715,0.0,0.0,1666.6666066646576
155,0.011496365907092835,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666073799133,1666.6666666666667,1668.9947509765625,1669.1746826171875,0.013043588027358055,0.0,0.08249999582767487,1.6345482915639877,0.0,0.6110953092575073,0.0,0.0,1666.6666073799133
156,0.008752914024881922,0.0,0.0,0.10000000149011612,,False,False,True,1666.6667175292969,1666.6666666666667,2169.8876953125,2169.836181640625,0.0,0.03325240686535835,499.99998123571277,2.20513916015625,0.0,0.98260498046875,0.0,0.0,1666.6667175292969
157,0.028243792496327913,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666252613068,1666.6666666666667,1669.936279296875,1669.7171630859375,0.0021383368875831366,0.013781356625258923,0.4609999777749181,2.167477786540985,0.0,0.6273949146270752,0.0,0.0,1666.6666252613068
158,0.02619062834698041,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666450500488,1666.6666666666667,1669.532958984375,1669.191650390625,0.01232632715255022,0.11798927932977676,0.1719999834895134,1.9043051898479462,0.0,0.6720194816589355,0.0,0.0,1666.6666450500488
159,0.008819761987986396,0.0,0.0,0.10000000149011612,,False,False,False,1666.666660308838,1666.6666666666667,1670.69873046875,1670.6287841796875,0.0001024163793772459,0.0,1.6644999980926514,1.6512236595153809,0.0,0.7163465023040771,0.0,0.0,1666.666660308838
160,0.007912881137639313,0.0,0.0,0.10000000149011612,,False,False,False,1666.666575908661,1666.6666666666667,1670.6605224609375,1670.60498046875,0.00011087377060903236,0.02074127271771431,0.4125000052154064,1.608423799276352,0.0,1.9522814750671387,0.0,0.0,1666.666575908661
161,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666630268097,1666.6666666666667,1670.6373291015625,1670.5758056640625,0.00012219790369272232,0.01498787384480238,1.6275000097230077,1.5795520544052124,0.0,0.7486588954925537,0.0,0.0,1666.666630268097
162,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666579246521,1666.6666666666667,1671.2840576171875,1671.2335205078125,1.364345007459633e-05,0.08809492737054825,0.08350000530481339,2.107896015048027,0.0,2.3379874229431152,0.0,0.0,1666.666579246521
163,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666479110718,1666.6666666666667,1670.2005615234375,1669.9774169921875,0.000898090424016118,0.0,0.9004999995231628,2.1301103234291077,0.0,0.5033032894134521,0.0,0.0,1666.6666479110718
164,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6665649414062,1666.6666666666667,2169.765625,2169.548828125,0.0,0.052666403353214264,499.9999764189124,2.060150146484375,0.0,0.98626708984375,0.0,0.0,1666.6665649414062
165,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666259765625,1666.6666666666667,2169.751708984375,2169.78369140625,0.0,0.059084322303533554,499.99999770894647,1.773284912109375,0.0,1.252716064453125,0.0,0.0,1666.6666259765625
166,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666588306427,1666.6666666666667,1669.4912109375,1669.444091796875,0.005313580855727196,0.008761000819504261,0.43699999433010817,1.8032786548137665,0.0,0.5755829811096191,0.0,0.0,1666.666588306427
167,0.014122088780833764,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666803359985,1666.6666666666667,1671.21923828125,1671.1588134765625,1.75014283740893e-05,0.03559725359082222,0.5474999658763409,1.8197689056396484,0.0,2.1496918201446533,0.0,0.0,1666.6666803359985
168,0.03304011451032138,0.0030401115501732063,0.0,0.10000000149011612,,False,False,False,1666.66667842865,1666.6666666666667,1669.5931396484375,1669.6435546875,0.0027329721488058567,0.012881207279860973,0.0,2.0026109935715795,0.0,0.9109690189361572,0.0,0.0,1666.66667842865
169,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666767597198,1666.6666666666667,1669.46435546875,1669.5120849609375,0.004236011765897274,0.013811088167130947,0.0,2.0132866138592362,0.0,0.7705810070037842,0.0,0.0,1666.6666767597198
170,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666765213013,1666.6666666666667,1669.4521484375,1669.1239013671875,0.015449359081685543,0.010031056590378284,0.24749999027699232,1.9279900789260864,0.0,0.5999507904052734,0.0,0.0,1666.6666765213013
171,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665887832642,1666.6666666666667,1670.688232421875,1670.5196533203125,0.00014735081640537828,0.05156293138861656,0.08350000157952309,1.6437368392944336,0.0,2.2428438663482666,0.0,0.0,1666.6665887832642
172,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666568994522,1666.6666666666667,1669.195556640625,1669.258056640625,0.00987872201949358,0.06153598055243492,0.1824999935925007,1.6296095699071884,0.0,0.6553421020507812,0.0,0.0,1666.666568994522
173,0.019790613682568292,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666033267975,1666.6666666666667,1669.2559814453125,1669.2503662109375,0.010135234333574772,0.22756285965442657,0.16500000655651093,1.7742445468902588,0.0,0.42257070541381836,0.0,0.0,1666.6666033267975
174,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666573524475,1666.6666666666667,1671.9256591796875,1671.941162109375,1.2897570513814571e-06,0.04223744943737984,1.2045000307261944,1.7391879558563232,0.0,2.273160219192505,0.0,0.0,1666.666573524475
175,0.010336867911450005,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666293144226,1666.6666666666667,1669.254638671875,1669.055419921875,0.019410980865359306,0.0,0.0,1.8832000494003296,0.0,0.704809308052063,0.0,0.0,1666.6666293144226
176,0.045404989359988844,0.015404986399840415,0.0,0.10000000149011612,,False,False,False,1666.666582107544,1666.6666666666667,1671.3662109375,1671.1578369140625,1.755849370965734e-05,0.017832517623901367,0.0,2.5377182960510254,0.0,2.144078016281128,0.0,0.0,1666.666582107544
177,0.04877517186466272,0.013139636936755572,0.0,0.10000000149011612,,False,False,True,1666.6666870117188,1666.6666666666667,2169.140625,2169.13623046875,0.0,0.011831069365143776,499.99997923336923,1.677093505859375,0.0,0.7850341796875,0.0,0.0,1666.6666870117188
178,0.011382014428066078,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666634082794,1666.6666666666667,1669.7606201171875,1669.7095947265625,0.002192968735471368,0.0,0.3529999852180481,1.9896120429039001,0.0,0.7513446807861328,0.0,0.0,1666.6666634082794
179,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666159629822,1666.6666666666667,1670.9124755859375,1670.69384765625,8.244807395385578e-05,0.11540112644433975,1.5024999603629112,1.8886985778808594,0.0,0.7392599582672119,0.0,0.0,1666.6666159629822
180,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666729450226,1666.6666666666667,1669.3602294921875,1669.3330078125,0.007694809697568417,0.02599775791168213,0.5845000147819519,1.6477124094963074,0.0,0.4353463649749756,0.0,0.0,1666.6666729450226
181,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666659116745,1666.6666666666667,1670.127685546875,1670.1728515625,0.0004681655846070498,0.012680006213486195,0.7559999702498317,2.036458373069763,0.0,0.6558880805969238,0.0,0.0,1666.666659116745
182,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666650772095,1666.6666666666667,1669.13330078125,1669.1177978515625,0.015766894444823265,0.0,0.0,1.9273221492767334,0.0,0.539313554763794,0.0,0.0,1666.6666650772095
183,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666560173035,1666.6666666666667,1669.6693115234375,1669.454833984375,0.0051266830414533615,0.04083209112286568,0.5589999668300152,1.8117194175720215,0.0,0.5911040306091309,0.0,0.0,1666.6666560173035
184,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665749549866,1666.6666666666667,1670.7073974609375,1670.36328125,0.00024815573124215007,0.054674744606018066,0.0,2.4964760541915894,0.0,1.4896717071533203,0.0,0.0,1666.6665749549866
185,0.04140712123487589,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665802001953,1666.6666666666667,1670.804931640625,1671.116455078125,2.015550126088783e-05,0.09449310600757599,0.16500000655651093,1.6628961563110352,0.0,2.2159621715545654,0.0,0.0,1666.6665802001953
186,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666004657745,1666.6666666666667,1670.37255859375,1670.2117919921875,0.00041117577347904444,0.06787595897912979,1.2174999937415123,1.9326778650283813,0.0,0.48790431022644043,0.0,0.0,1666.6666004657745
187,0.022314616404846,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666445732117,1666.6666666666667,1669.673583984375,1669.5418701171875,0.003835647366940975,0.07176945358514786,0.17099999636411667,1.9594853222370148,0.0,0.8046846389770508,0.0,0.0,1666.6666445732117
188,0.0033180741479563996,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666145324707,1666.6666666666667,1669.905517578125,1669.82763671875,0.0014796166215091944,0.0,0.0,2.108355760574341,0.0,1.130547285079956,0.0,0.0,1666.6666145324707
189,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666630268097,1666.6666666666667,1668.9677734375,1668.8182373046875,0.04279612749814987,0.04978540167212486,0.0,1.7384805418550968,0.0,0.5128772258758545,0.0,0.0,1666.666630268097
190,0.0701201884209114,0.02855589449787419,0.0,0.10000000149011612,,True,False,False,1666.666595697403,1666.6666666666667,1670.234130859375,1670.06982421875,0.0006600046181119978,0.016346430405974388,0.0,2.1738667730242014,0.0,1.3773219585418701,0.0,0.0,1666.666595697403
191,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666417121887,1666.6666666666667,1669.1820068359375,1669.330322265625,0.007764000911265612,0.06263842433691025,0.0,1.9976886287331581,0.0,0.45503807067871094,0.0,0.0,1666.6666417121887
192,0.01387165924959317,0.0,0.0,0.10000000149011612,,False,False,False,1666.666607618332,1666.6666666666667,1670.0257568359375,1670.1844482421875,0.00045041381963528693,0.08246932178735733,0.0,2.0453497394919395,0.0,1.231330156326294,0.0,0.0,1666.666607618332
193,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666457653046,1666.6666666666667,1669.3265380859375,1669.4254150390625,0.005654896609485149,0.0041755675338208675,0.08349999645724893,1.9101213291287422,0.0,0.6620954275131226,0.0,0.0,1666.6666457653046
194,0.05744620470878897,0.027446201748640226,0.0,0.10000000149011612,,True,False,False,1666.6666657924652,1666.6666666666667,1669.662109375,1669.4644775390625,0.004964504856616259,0.0,0.32999998331069946,2.074025332927704,0.0,0.5914182662963867,0.0,0.0,1666.6666657924652
195,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666259765625,1666.6666666666667,2170.39404296875,2170.398193359375,0.0,0.09664695709943771,500.00000221282244,1.60003662109375,0.0,2.030731201171875,0.0,0.0,1666.6666259765625
196,0.031113004398367394,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666841506958,1666.6666666666667,1669.3768310546875,1669.51904296875,0.004138894844800234,0.01969277858734131,0.0,1.8586301803588867,0.0,0.8318239450454712,0.0,0.0,1666.6666841506958
197,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666510105133,1666.6666666666667,1669.83740234375,1669.77001953125,0.001792910392396152,0.06656754016876221,0.4514999985694885,1.8957303166389465,0.0,0.7569534778594971,0.0,0.0,1666.6666510105133
198,0.05390992443919739,0.022116781046728234,0.0,0.10000000149011612,,True,False,False,1666.6666617393494,1666.6666666666667,1671.277099609375,1671.3138427734375,1.0438681783853099e-05,0.04699375852942467,0.0,2.4965955950319767,0.0,2.0668485164642334,0.0,0.0,1666.6666617393494
199,0.0006807276234619408,0.0,0.0,0.10000000149011612,,False,False,False,1666.666612148285,1666.6666666666667,1669.376708984375,1669.3424072265625,0.007457457482814789,0.04539790377020836,0.08749999478459358,1.9446081668138504,0.0,0.6325907707214355,0.0,0.0,1666.666612148285
200,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666808128357,1666.6666666666667,1669.962158203125,1670.1329345703125,0.0005347924306988716,0.0,1.0799999237060547,1.6296987533569336,0.0,0.5857787132263184,0.0,0.0,1666.6666808128357
201,0.02497083880957502,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665725708008,1666.6666666666667,1672.1240234375,1672.4305419921875,2.5238168177565967e-07,0.1306886523962021,0.0,2.0881970077753067,0.0,3.23856520652771,0.0,0.0,1666.6665725708008
202,0.03792095926258643,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666016578674,1666.6666666666667,1669.5439453125,1669.515625,0.004186320584267378,0.05347425863146782,0.0,1.9625489003956318,0.0,0.8613204956054688,0.0,0.0,1666.6666016578674
203,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665787696838,1666.6666666666667,1669.547607421875,1669.566650390625,0.0035315516870468855,0.019136881455779076,0.36999999918043613,1.9606088697910309,0.0,0.531282901763916,0.0,0.0,1666.6665787696838
204,0.010307370379236113,0.0,0.0,0.10000000149011612,,False,False,False,1666.66667842865,1666.6666666666667,1670.0025634765625,1670.105712890625,0.0005855888593941927,0.08124587684869766,0.44449999183416367,2.1243066787719727,0.0,0.6858325004577637,0.0,0.0,1666.66667842865
205,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666312217712,1666.6666666666667,1669.342529296875,1669.3900146484375,0.006363147869706154,0.03670041635632515,0.34449998661875725,1.784886747598648,0.0,0.5098109245300293,0.0,0.0,1666.6666312217712
206,0.029610963073862826,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666400432587,1666.6666666666667,1669.8994140625,1669.4417724609375,0.0053548202849924564,0.0226777084171772,0.0,2.2935444824397564,0.0,0.9165518283843994,0.0,0.0,1666.6666400432587
207,0.020263753738839263,0.0,0.0,0.10000000149011612,,False,False,False,1666.666622877121,1666.6666666666667,1669.26513671875,1668.9996337890625,0.02337793819606304,0.08515109866857529,0.43550000339746475,1.6068878173828125,0.0,0.4709749221801758,0.0,0.0,1666.666622877121
208,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666321754456,1666.6666666666667,1670.824462890625,1670.896484375,4.1959825466619805e-05,0.1863260269165039,0.08349999785423279,1.7589661180973053,0.0,2.1290385723114014,0.0,0.0,1666.6666321754456
209,0.0034020885631589337,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666450500488,1666.6666666666667,1668.9754638671875,1668.98095703125,0.024879608303308487,0.14707377552986145,0.0,1.5871255099773407,0.0,0.5746195316314697,0.0,0.0,1666.6666450500488
210,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666657924652,1666.6666666666667,1669.42578125,1669.539306640625,0.00386856310069561,0.0,0.0,2.0761187076568604,0.0,0.6829967498779297,0.0,0.0,1666.6666657924652
211,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665706634521,1666.6666666666667,1670.73779296875,1670.84033203125,5.0596758228493854e-05,0.05942182615399361,0.4125000052154064,1.6069084107875824,0.0,1.9923920631408691,0.0,0.0,1666.6665706634521
212,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666598320007,1666.6666666666667,1669.424072265625,1669.2855224609375,0.009014463983476162,0.04528620466589928,0.08749999478459358,2.0786071568727493,0.0,0.5460190773010254,0.0,0.0,1666.6666598320007
213,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665720939636,1666.6666666666667,1668.9847412109375,1669.0684814453125,0.0185839906334877,0.0,0.0,1.6983970403671265,0.0,0.6197720766067505,0.0,0.0,1666.6665720939636
214,0.01811782220636715,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666402816772,1666.6666666666667,1672.14453125,1672.4766845703125,2.1640116187882086e-07,0.144325852394104,0.0,2.2205792665481567,0.0,3.112985849380493,0.0,0.0,1666.6666402816772
215,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665976047516,1666.6666666666667,1670.5504150390625,1670.4730224609375,0.0001721304579405114,0.00907526072114706,0.0,2.2691530222073197,0.0,1.6055891513824463,0.0,0.0,1666.6665976047516
216,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665902137756,1666.6666666666667,1670.9337158203125,1671.417724609375,7.383485353784636e-06,0.07971527427434921,0.1810000017285347,1.7296887338161469,0.0,2.2767215967178345,0.0,0.0,1666.6665902137756
217,0.02135083158075244,0.0,0.0,0.10000000149011612,,False,False,False,1666.666648387909,1666.6666666666667,1669.5714111328125,1669.46337890625,0.004982719197869301,0.04497480392456055,0.0,1.91867995262146,0.0,0.941107988357544,0.0,0.0,1666.666648387909
